"game","order","displayText","source","signal","difficulty","answerLeak","moderation","status"
"Assassin’s Creed Shadows","4","Только в итоге Самураем он не был. Там сами черные покопались в истории и оказалось, что он был рабом, а потом носильщиком. Про это большая дискуссия в твиттере была.","https://dtf.ru/games/2680712-pervyi-treiler-assassins-creed-shadows-v-igre-budet-dva-glavnyh-geroya?comment=38820195","story","medium","false","safe","published"
"Assassin’s Creed Shadows","5",">Разработчики [название игры] сделают столы и полки в игровых святилищах неразрушаемыми, а также уменьшат количество сцен с кровопролитием, которые происходят в храмах.","https://dtf.ru/games/3649171-yaponskie-vlasti-osudili-razrushenie-svyatilish-v-assassins-creed-shadows-ubisoft-vse-ispravit?comment=49968890","player-experience","medium/easy","false","safe","published"
"Assassin’s Creed Shadows","6","Наконец-то [название игры] уже совсем близко, и я просто не могу дождаться Ubisoft снова удивляет, и эта игра выглядит как эпическое приключение. Не могу дождаться, чтобы исследовать мир, освоить стелс- механики и погрузиться в экшен. Уровень хайпа зашкаливает","https://dtf.ru/games/3649171-yaponskie-vlasti-osudili-razrushenie-svyatilish-v-assassins-creed-shadows-ubisoft-vse-ispravit?comment=49968914","mechanics","easy","false","safe","published"
"Assassin’s Creed Shadows","","Все вокруг: [название игры]- хорошая игра Пользователи DTF: убистфт маст дай, всё в игре плохо, и требования высокие, и ртх не ртх, и анимации говнище и тд и тп....","https://dtf.ru/games/3651529-assassins-creed-shadows-startovala-s-ochen-polozhitelnymi-otzyvami-v-steam-onlain-prevysil-40-tysyach?comment=50013114","player-experience","reserve","false","safe","reserve"
"Assassin’s Creed Shadows","","Да-да, конечно, ""они используют ботов"". Как только хейтспич захлёбывается, тут же придумывают отмазку в виде ботов и накрутки со стороны Ubisoft.","https://dtf.ru/life/3663489-ubisoft-otvetila-ilonu-masku-assassins-creed-shadows?comment=50215601","player-experience","reserve","false","safe","reserve"
"Assassin’s Creed Shadows","","Ubisoft - гигачады 👊 пусть этот корабль никогда не тонет 🤗","https://dtf.ru/games/3743585-ubisoft-novye-igry-assassins-creed?comment=51499999","player-experience","reserve","false","safe","reserve"
"Silent Hill 2","1",">у нее даже шарма и уверенности не чувствую Скрин из последнего трейлера. И да, у япошек мария получилась пиздец какая криповая, особенно на скрине твоем","https://dtf.ru/games/2951383-silent-hill-2-remake-problemy-s-mariei?comment=42533783","player-experience","hard","false","safe","published"
"Silent Hill 2","2","Ну они много чего назвиздели, что не нашло отражения в игре и так и осталось словами (и фанами сх считается каноном в итоге). Я говорю про то, что я видел своими глазами при прохождении игры. А глазами я видел швабру с гигантским ртом))","https://dtf.ru/games/2951383-silent-hill-2-remake-problemy-s-mariei?comment=42532463","player-experience","hard/medium","false","safe","published"
"Silent Hill 2","3","Писал в другом посте напишу и тут: Мария по лору работает танцовщицей в стрип клубе. Т.е. она по определению должна быть - секс. Мария в ремейке, судя по всему, работает в танцовщицей в стрип клубе на трассе Туапсе - Майкоп и гоняет по трассе с дальнобоями.","https://dtf.ru/games/2951383-silent-hill-2-remake-problemy-s-mariei?comment=42549335","player-experience","medium","false","safe","published"
"Silent Hill 2","4","Потрясает, что кто-то считает откровенную швабру из оригинала ""более красивой версией Мэри"". Как раз для меня всё, что ты описал, работает в точности если поменять сх2 ремэйк и оригинал местами. В оригинале Мэри более приятная версия Марии, в ремейке Мария более приятна.","https://dtf.ru/games/2951383-silent-hill-2-remake-problemy-s-mariei?comment=42531966","atmosphere","medium","false","safe","published"
"Kingdom Come: Deliverance II","1","Нет. Остаются сюжет, локации, атмосфера.","https://dtf.ru/games/3480219-kingdom-come-deliverance-ii-eto-kakoi-to-ad?comment=48569456","story; atmosphere","hard","false","safe","published"
"Kingdom Come: Deliverance II","2",">разъебать >Dragon Age Dreadwolf >Avowed >STALKER 2 )) Даже маскарад, зв и ассасин не так сомнительно, как эти.","https://dtf.ru/games/2624804-sostoyalsya-anons-kingdom-come-deliverance-ii-treiler-i-skrinshoty?comment=37943404","player-experience","hard/medium","false","safe","published"
"Kingdom Come: Deliverance II","3","Мне очень сильно нравится RDR2(прошёл 2 раза) хотя её называют очень медлительной и скучной, из этого можно сделать вывод, что я люблю погружаться в мир и исследовать его.","https://dtf.ru/games/3480219-kingdom-come-deliverance-ii-eto-kakoi-to-ad?comment=48607986","player-experience","medium","false","safe","published"
"Kingdom Come: Deliverance II","4","Банальная условность для оправдание прокачки персонажа, которая под разными вводными кочует из игры в игру последние лет 30","https://dtf.ru/games/3379112-masshtabno-krasivo-i-smelo-glavnoe-iz-prevyu-kingdom-come-deliverance-ii?comment=47554944","mechanics; story","medium","false","safe","published"
"Kingdom Come: Deliverance II","5",">кривая боевка это не боевка кривая, это руки не в ту сторону завернуты и персонаж твой слабый и ничего не умеет, ты хотя бы удар в колено, рипост на противоходе, связки? абсолютно убежден, что ты бездумно махаешь мечом и срешь то в чем не разобрался и не понимаешь","https://dtf.ru/games/3480219-kingdom-come-deliverance-ii-eto-kakoi-to-ad?comment=48568944","mechanics; story","medium/easy","false","safe","published"
"Kingdom Come: Deliverance II","6","Чот в конце года нас грозятся разъебать большими рпг/экшен-рпг в открытом мире - [название игры], Dragon Age Dreadwolf, Avowed, Vampire Masquerade Bloodlines 2, STALKER 2, Star Wars Outlaws, новый ассассин.","https://dtf.ru/games/2624804-sostoyalsya-anons-kingdom-come-deliverance-ii-treiler-i-skrinshoty?comment=37943358","player-experience","easy","false","safe","published"
"Kingdom Come: Deliverance II","","Чел, твоя жизнь - это унылый проходняк, а KCD - очень интересная и самобытная игра, каких хотелось бы видеть больше, и я, как и все нормальные люди, безмерно рад анонсу второй части.","https://dtf.ru/games/2624804-sostoyalsya-anons-kingdom-come-deliverance-ii-treiler-i-skrinshoty?comment=37943403","release-context","reserve","false","safe","reserve"
"Kingdom Come: Deliverance II","","Игра года уровня Драконьей Догмы 2, про которую буквально все забыли и даже не номинировали Более чем уверен, что тут будет аналогичная ситуация и игра так же быстро вылетит из инфополя и чартов.","https://dtf.ru/games/3379112-masshtabno-krasivo-i-smelo-glavnoe-iz-prevyu-kingdom-come-deliverance-ii?comment=47556375","technical","reserve","false","safe","reserve"
"Kingdom Come: Deliverance II","","Даже первую не забыли и она всегда в пользовательских топах присутствует. Игра - феномен, и вторая будет еще десятилетия везде всплывать. Это не Драгонс Догма 2, лол","https://dtf.ru/games/3379112-masshtabno-krasivo-i-smelo-glavnoe-iz-prevyu-kingdom-come-deliverance-ii?comment=47556802","player-experience","reserve","false","safe","reserve"
"Clair Obscur: Expedition 33","1",">что на пике у Sandfall было около 40 штатных сотрудников, однако над игрой также активно трудились восемь корейских аниматоров, а четверо разработчиков Scorn помогали с консольными версиями те самые ""только 30 человека работало над игрой""","https://dtf.ru/games/3847582-sozdanie-clair-obscur-expedition-33?comment=53222602","player-experience","hard","false","safe","published"
"Clair Obscur: Expedition 33","2","Блять тебе в пролог говорят, что Густав детей хотел завести, а Софи наоборот не хотела (она считала жестоко заводить детей и обрекать их на раннюю смерть) Разъебал бы тебя и дальше, но как было сказано раньше, твой наброс в стиле претензий папича, не стоит того.","https://dtf.ru/games/3840067-obzor-igry-clair-obscur-expedition-33?comment=53094996","player-experience","hard/medium","false","safe","published"
"Clair Obscur: Expedition 33","3","Blue Prince я бы даже на первое мог поставить, невероятно глубокая игра, возрождающая жанр квестов. А Clair Obscur в художественном плане прекрасна.","https://dtf.ru/games/3864575-metacritic-luchshie-igry-2025?comment=53496290","story","medium","false","safe","published"
"Clair Obscur: Expedition 33","4","В подаче. Не буду утверждать что тема эскапизма из Экспедиции 33 нигде ранее не всплывала, но разница в том как этот сюжет подается - через характеры персонажей, через их живые диалоги, через актерскую игру...","https://dtf.ru/flood/4610181-innovatsii-jrpg-v-clair-obscur-expedition-33?comment=59764146","story","medium","false","safe","published"
"Clair Obscur: Expedition 33","5","Не припомню такой год, где было бы настолько очевидно, кто станет ГОТИ 😎 [название игры]","https://dtf.ru/games/3864575-metacritic-luchshie-igry-2025?comment=53497326","player-experience","medium/easy","false","safe","published"
"Clair Obscur: Expedition 33","6",">«Качество» — около 1440p, 30 fps >«Качество» — около 1224p, 30 fps >«Производительность» — около 864p, 60 fps >[название игры] хорошо выглядит и стабильно работает на всех «старших» консолях Это шутка такая?","https://dtf.ru/hard/3737714-testirovanie-expedition-33-v-digital-foundry?comment=51416942","technical; community-humor","easy","false","safe","published"
"Clair Obscur: Expedition 33","","Есть в мире разные сюжетно ориентированные игры. Выходят они себе, выходят, выходят.","https://dtf.ru/gameindustry/3748435-syuhei-yoshida-clair-obscur-expedition-33?comment=51581637","story","reserve","false","safe","reserve"
"Clair Obscur: Expedition 33","","Никому не был интересен настолько, что Persona 5 и FF7 Remake продавались хорошо, и новые части серий так и выходят.","https://dtf.ru/flood/4610181-innovatsii-jrpg-v-clair-obscur-expedition-33?comment=59763461","player-experience","reserve","false","safe","reserve"
"Clair Obscur: Expedition 33","","> Уже давно фанаты [название игры] пишут о том что их любимая игра «привнесла инновации в стагнирующий жанр с унылой боевкой» А где пишут то?","https://dtf.ru/flood/4610181-innovatsii-jrpg-v-clair-obscur-expedition-33?comment=59761086","mechanics","reserve","false","safe","reserve"
